Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,1189833,08/04/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,600,300.0,75.0,25.0,Outlet
Kohl's,1189833,09/04/2021,West,California,Los Angeles,Women's Street Footwear,50.0,625,312.5,125.0,40.0,Outlet
Kohl's,1189833,10/04/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,525,236.25,82.688,35.0,Outlet
Kohl's,1189833,11/04/2021,West,California,Los Angeles,Men's Apparel,50.0,425,212.5,116.875,55.0,Outlet
Kohl's,1189833,12/04/2021,West,California,Los Angeles,Women's Apparel,65.0,600,390.0,78.0,20.0,Outlet
Kohl's,1189833,13/04/2021,West,California,Los Angeles,Men's Street Footwear,45.0,800,360.0,144.0,40.0,Outlet
Kohl's,1189833,14/04/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,650,325.0,81.25,25.0,Outlet
Kohl's,1189833,15/04/2021,West,California,Los Angeles,Women's Street Footwear,50.0,650,325.0,130.0,40.0,Outlet
Kohl's,1189833,16/04/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,550,247.5,86.625,35.0,Outlet
Kohl's,1189833,17/04/2021,West,California,Los Angeles,Men's Apparel,50.0,450,225.0,123.75,55.0,Outlet
Kohl's,1189833,18/04/2021,West,California,Los Angeles,Women's Apparel,65.0,625,406.25,81.25,20.0,Outlet
Kohl's,1189833,19/04/2021,West,California,Los Angeles,Men's Street Footwear,45.0,900,405.0,162.0,40.0,Outlet
Kohl's,1189833,20/04/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,750,375.0,93.75,25.0,Outlet
Kohl's,1189833,21/04/2021,West,California,Los Angeles,Women's Street Footwear,50.0,750,375.0,150.0,40.0,Outlet
Kohl's,1189833,22/04/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,625,281.25,98.438,35.0,Outlet
Kohl's,1189833,23/04/2021,West,California,Los Angeles,Men's Apparel,50.0,500,250.0,137.5,55.0,Outlet
Kohl's,1189833,24/04/2021,West,California,Los Angeles,Women's Apparel,65.0,800,520.0,104.0,20.0,Outlet
Kohl's,1189833,25/04/2021,West,California,Los Angeles,Men's Street Footwear,45.0,950,427.5,171.0,40.0,Outlet
Kohl's,1189833,26/04/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,800,400.0,100.0,25.0,Outlet
Kohl's,1189833,27/04/2021,West,California,Los Angeles,Women's Street Footwear,50.0,750,375.0,150.0,40.0,Outlet
Kohl's,1189833,28/04/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,650,292.5,102.375,35.0,Outlet
Kohl's,1189833,29/04/2021,West,California,Los Angeles,Men's Apparel,50.0,700,350.0,192.5,55.0,Outlet
Kohl's,1189833,30/04/2021,West,California,Los Angeles,Women's Apparel,65.0,700,455.0,91.0,20.0,Outlet
Kohl's,1189833,01/05/2021,West,California,Los Angeles,Men's Street Footwear,50.0,900,450.0,180.0,40.0,Outlet
Kohl's,1189833,02/05/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,850,467.5,116.875,25.0,Outlet
Kohl's,1189833,03/05/2021,West,California,Los Angeles,Women's Street Footwear,50.0,725,362.5,145.0,40.0,Outlet
Kohl's,1189833,04/05/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,675,337.5,118.125,35.0,Outlet
Kohl's,1189833,05/05/2021,West,California,Los Angeles,Men's Apparel,60.0,675,405.0,222.75,55.0,Outlet
Kohl's,1189833,06/05/2021,West,California,Los Angeles,Women's Apparel,65.0,650,422.5,84.5,20.0,Outlet
Kohl's,1189833,07/05/2021,West,California,Los Angeles,Men's Street Footwear,50.0,850,425.0,170.0,40.0,Outlet
Kohl's,1189833,08/05/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,850,467.5,116.875,25.0,Outlet
Kohl's,1189833,09/05/2021,West,California,Los Angeles,Women's Street Footwear,50.0,700,350.0,140.0,40.0,Outlet
Kohl's,1189833,10/05/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,325.0,113.75,35.0,Outlet
Kohl's,1189833,11/05/2021,West,California,Los Angeles,Men's Apparel,60.0,650,390.0,214.5,55.0,Outlet
Kohl's,1189833,12/05/2021,West,California,Los Angeles,Women's Apparel,65.0,700,455.0,91.0,20.0,Outlet
Kohl's,1189833,13/05/2021,West,California,Los Angeles,Men's Street Footwear,50.0,800,400.0,160.0,40.0,Outlet
Kohl's,1189833,14/05/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,800,440.0,110.0,25.0,Outlet
Kohl's,1189833,15/05/2021,West,California,Los Angeles,Women's Street Footwear,50.0,650,325.0,130.0,40.0,Outlet
Kohl's,1189833,16/05/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,625,312.5,109.375,35.0,Outlet
Kohl's,1189833,17/05/2021,West,California,Los Angeles,Men's Apparel,60.0,600,360.0,198.0,55.0,Outlet
Kohl's,1189833,18/05/2021,West,California,Los Angeles,Women's Apparel,65.0,650,422.5,84.5,20.0,Outlet
Kohl's,1189833,19/05/2021,West,California,Los Angeles,Men's Street Footwear,50.0,825,412.5,165.0,40.0,Outlet
Kohl's,1189833,20/05/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,825,453.75,113.438,25.0,Outlet
Kohl's,1189833,21/05/2021,West,California,Los Angeles,Women's Street Footwear,50.0,675,337.5,135.0,40.0,Outlet
Kohl's,1189833,22/05/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,325.0,113.75,35.0,Outlet
Kohl's,1189833,23/05/2021,West,California,Los Angeles,Men's Apparel,60.0,600,360.0,198.0,55.0,Outlet
Kohl's,1189833,24/05/2021,West,California,Los Angeles,Women's Apparel,65.0,700,455.0,91.0,20.0,Outlet
Kohl's,1189833,25/05/2021,West,California,Los Angeles,Men's Street Footwear,50.0,900,450.0,180.0,40.0,Outlet
Kohl's,1189833,26/05/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,900,495.0,123.75,25.0,Outlet
Kohl's,1189833,27/05/2021,West,California,Los Angeles,Women's Street Footwear,50.0,700,350.0,140.0,40.0,Outlet
Kohl's,1189833,28/05/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,700,350.0,122.5,35.0,Outlet
Kohl's,1189833,29/05/2021,West,California,Los Angeles,Men's Apparel,60.0,625,375.0,206.25,55.0,Outlet
Kohl's,1189833,30/05/2021,West,California,Los Angeles,Women's Apparel,65.0,725,471.25,94.25,20.0,Outlet
Foot Locker,1185732,31/05/2021,West,California,Los Angeles,Men's Street Footwear,45.0,475,213.75,85.5,40.0,Outlet
Foot Locker,1185732,01/06/2021,West,California,Los Angeles,Men's Athletic Footwear,45.0,275,123.75,43.313,35.0,Outlet
Foot Locker,1185732,02/06/2021,West,California,Los Angeles,Women's Street Footwear,35.0,275,96.25,33.688,35.0,Outlet
Foot Locker,1185732,03/06/2021,West,California,Los Angeles,Women's Athletic Footwear,40.0,125,50.0,20.0,40.0,Outlet
Foot Locker,1185732,04/06/2021,Midwest,Illinois,Chicago,Men's Apparel,55.0,175,96.25,33.688,35.0,Outlet
Foot Locker,1185732,05/06/2021,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,123.75,61.875,50.0,Outlet
Foot Locker,1185732,06/06/2021,Midwest,Illinois,Chicago,Men's Street Footwear,45.0,525,236.25,94.5,40.0,Outlet
Foot Locker,1185732,07/06/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175,78.75,27.563,35.0,Outlet
Foot Locker,1185732,08/06/2021,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225,78.75,27.563,35.0,Outlet
Foot Locker,1185732,09/06/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,100,40.0,16.0,40.0,Outlet
Foot Locker,1185732,10/06/2021,Midwest,Illinois,Chicago,Men's Apparel,55.0,175,96.25,33.688,35.0,Outlet
Foot Locker,1185732,11/06/2021,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,123.75,61.875,50.0,Outlet
Foot Locker,1185732,12/06/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,495,247.5,99.0,40.0,Outlet
Foot Locker,1185732,13/06/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,200,100.0,35.0,35.0,Outlet
Foot Locker,1185732,14/06/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225,90.0,31.5,35.0,Outlet
Foot Locker,1185732,15/06/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,33.75,13.5,40.0,Outlet
Foot Locker,1185732,16/06/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75.0,26.25,35.0,Outlet
Foot Locker,1185732,17/06/2021,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,112.5,56.25,50.0,Outlet
Foot Locker,1185732,18/06/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,450,225.0,90.0,40.0,Outlet
Foot Locker,1185732,19/06/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,150,75.0,26.25,35.0,Outlet
Foot Locker,1185732,20/06/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,150,60.0,21.0,35.0,Outlet
Foot Locker,1185732,21/06/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,33.75,13.5,40.0,Outlet
Foot Locker,1185732,22/06/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,100,60.0,21.0,35.0,Outlet
Foot Locker,1185732,23/06/2021,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,112.5,56.25,50.0,Outlet
Foot Locker,1185732,24/06/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495,297.0,118.8,40.0,Outlet
Foot Locker,1185732,25/06/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.0,200,110.0,38.5,35.0,Outlet
Foot Locker,1185732,26/06/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175,87.5,30.625,35.0,Outlet
Foot Locker,1185732,27/06/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100,50.0,20.0,40.0,Outlet
Foot Locker,1185732,28/06/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75.0,26.25,35.0,Outlet
Foot Locker,1185732,29/06/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,162.5,81.25,50.0,Outlet
Foot Locker,1185732,30/06/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,250.0,100.0,40.0,Outlet
Foot Locker,1185732,01/07/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,250,112.5,39.375,35.0,Outlet
Foot Locker,1185732,02/07/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,80.0,28.0,35.0,Outlet
Foot Locker,1185732,03/07/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,70.0,28.0,40.0,Outlet
Foot Locker,1185732,04/07/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,87.5,30.625,35.0,Outlet
Foot Locker,1185732,05/07/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,350,192.5,96.25,50.0,Outlet
Foot Locker,1185732,06/07/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575,287.5,115.0,40.0,Outlet
Foot Locker,1185732,07/07/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325,146.25,51.188,35.0,Outlet
Foot Locker,1185732,08/07/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,100.0,35.0,35.0,Outlet
Foot Locker,1185732,09/07/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200,80.0,32.0,40.0,Outlet
Foot Locker,1185732,10/07/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,225,112.5,39.375,35.0,Outlet
Foot Locker,1185732,11/07/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,400,220.0,110.0,50.0,Outlet
Foot Locker,1185732,12/07/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550,275.0,110.0,40.0,Outlet
Foot Locker,1185732,13/07/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325,146.25,51.188,35.0,Outlet
Foot Locker,1185732,14/07/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,100.0,35.0,35.0,Outlet
Foot Locker,1185732,15/07/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225,90.0,36.0,40.0,Outlet
Foot Locker,1185732,16/07/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,200,100.0,35.0,35.0,Outlet
Foot Locker,1185732,17/07/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,375,206.25,103.125,50.0,Outlet
Foot Locker,1185732,18/07/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,250.0,100.0,40.0,Outlet
Foot Locker,1185732,19/07/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,300,135.0,47.25,35.0,Outlet
Foot Locker,1185732,20/07/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,80.0,28.0,35.0,Outlet
Foot Locker,1185732,21/07/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,70.0,28.0,40.0,Outlet
Foot Locker,1185732,22/07/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,87.5,30.625,35.0,Outlet
Foot Locker,1185732,23/07/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,250,137.5,68.75,50.0,Outlet
Foot Locker,1185732,24/07/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425,255.0,102.0,40.0,Outlet
Foot Locker,1185732,25/07/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,125.0,43.75,35.0,Outlet
Foot Locker,1185732,26/07/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150,75.0,26.25,35.0,Outlet
Foot Locker,1185732,27/07/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125,62.5,25.0,40.0,Outlet
Foot Locker,1185732,28/07/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75.0,26.25,35.0,Outlet
Foot Locker,1185732,29/07/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,162.5,81.25,50.0,Outlet
Foot Locker,1185732,30/07/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400,240.0,96.0,40.0,Outlet
Foot Locker,1185732,31/07/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,125.0,43.75,35.0,Outlet
Foot Locker,1185732,01/08/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195,97.5,34.125,35.0,Outlet
Foot Locker,1185732,02/08/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175,87.5,35.0,40.0,Outlet
Foot Locker,1185732,03/08/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,150,90.0,31.5,35.0,Outlet
Foot Locker,1185732,04/08/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,162.5,81.25,50.0,Outlet
Foot Locker,1185732,05/08/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500,300.0,120.0,40.0,Outlet
Foot Locker,1185732,06/08/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,300,150.0,52.5,35.0,Outlet
Foot Locker,1185732,07/08/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250,125.0,43.75,35.0,Outlet
Foot Locker,1185732,08/08/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,200,100.0,40.0,40.0,Outlet
Foot Locker,1185732,09/08/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,200,120.0,42.0,35.0,Outlet
Foot Locker,1185732,10/08/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,300,195.0,97.5,50.0,Outlet
Sports Direct,1197831,11/08/2021,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,725,145.0,43.5,30.0,Outlet
Sports Direct,1197831,12/08/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.0,725,217.5,65.25,30.0,Outlet
Sports Direct,1197831,13/08/2021,Midwest,Illinois,Chicago,Women's Street Footwear,30.0,525,157.5,47.25,30.0,Outlet
Sports Direct,1197831,14/08/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.0,525,183.75,73.5,40.0,Outlet
Sports Direct,1197831,15/08/2021,South,Texas,Dallas,Men's Apparel,40.0,375,150.0,37.5,25.0,Outlet
Sports Direct,1197831,16/08/2021,South,Texas,Dallas,Women's Apparel,35.0,525,183.75,82.688,45.0,Outlet
Sports Direct,1197831,17/08/2021,South,Texas,Dallas,Men's Street Footwear,25.0,675,168.75,50.625,30.0,Outlet
Sports Direct,1197831,18/08/2021,South,Texas,Dallas,Men's Athletic Footwear,35.0,650,227.5,68.25,30.0,Outlet
Sports Direct,1197831,19/08/2021,South,Texas,Dallas,Women's Street Footwear,35.0,475,166.25,49.875,30.0,Outlet
Sports Direct,1197831,20/08/2021,South,Texas,Dallas,Women's Athletic Footwear,35.0,425,148.75,59.5,40.0,Outlet
Sports Direct,1197831,21/08/2021,South,Texas,Dallas,Men's Apparel,40.0,300,120.0,30.0,25.0,Outlet
Sports Direct,1197831,22/08/2021,South,Texas,Dallas,Women's Apparel,35.0,500,175.0,78.75,45.0,Outlet
Sports Direct,1197831,23/08/2021,South,Texas,Dallas,Men's Street Footwear,30.0,675,202.5,70.875,35.0,Outlet
Sports Direct,1197831,24/08/2021,South,Texas,Dallas,Men's Athletic Footwear,40.0,675,270.0,94.5,35.0,Outlet
Sports Direct,1197831,25/08/2021,South,Texas,Dallas,Women's Street Footwear,30.0,500,150.0,52.5,35.0,Outlet
Sports Direct,1197831,26/08/2021,South,Texas,Dallas,Women's Athletic Footwear,35.0,400,140.0,63.0,45.0,Outlet
Sports Direct,1197831,27/08/2021,South,Texas,Dallas,Men's Apparel,40.0,300,120.0,36.0,30.0,Outlet
Sports Direct,1197831,28/08/2021,South,Texas,Dallas,Women's Apparel,35.0,450,157.5,78.75,50.0,Outlet
Sports Direct,1197831,29/08/2021,South,Texas,Dallas,Men's Street Footwear,20.0,700,140.0,49.0,35.0,Outlet
Sports Direct,1197831,30/08/2021,South,Texas,Dallas,Men's Athletic Footwear,30.0,700,210.0,73.5,35.0,Outlet
Sports Direct,1197831,31/08/2021,South,Texas,Dallas,Women's Street Footwear,25.0,525,131.25,45.938,35.0,Outlet
Sports Direct,1197831,01/09/2021,South,Texas,Dallas,Women's Athletic Footwear,30.0,425,127.5,57.375,45.0,Outlet
Sports Direct,1197831,02/09/2021,South,Texas,Dallas,Men's Apparel,35.0,325,113.75,34.125,30.0,Outlet
Sports Direct,1197831,03/09/2021,South,Texas,Dallas,Women's Apparel,30.0,600,180.0,90.0,50.0,Outlet
Sports Direct,1197831,04/09/2021,South,Texas,Dallas,Men's Street Footwear,20.0,750,150.0,52.5,35.0,Outlet
Sports Direct,1197831,05/09/2021,South,Texas,Dallas,Men's Athletic Footwear,30.0,775,232.5,81.375,35.0,Outlet
Sports Direct,1197831,06/09/2021,South,Texas,Dallas,Women's Street Footwear,25.0,625,156.25,54.688,35.0,Outlet
Sports Direct,1197831,07/09/2021,South,Texas,Dallas,Women's Athletic Footwear,35.0,550,192.5,86.625,45.0,Outlet
Sports Direct,1197831,08/09/2021,South,Texas,Dallas,Men's Apparel,50.0,450,225.0,67.5,30.0,Outlet
Sports Direct,1197831,09/09/2021,South,Texas,Dallas,Women's Apparel,45.0,800,360.0,180.0,50.0,Outlet
Sports Direct,1197831,10/09/2021,South,Texas,Dallas,Men's Street Footwear,45.0,800,360.0,126.0,35.0,Outlet
Sports Direct,1197831,11/09/2021,South,Texas,Dallas,Men's Athletic Footwear,50.0,800,400.0,140.0,35.0,Outlet
Sports Direct,1197831,12/09/2021,South,Texas,Dallas,Women's Street Footwear,45.0,650,292.5,102.375,35.0,Outlet
Sports Direct,1197831,13/09/2021,South,Texas,Dallas,Women's Athletic Footwear,45.0,600,270.0,121.5,45.0,Outlet
Sports Direct,1197831,14/09/2021,South,Texas,Dallas,Men's Apparel,50.0,500,250.0,75.0,30.0,Outlet
Sports Direct,1197831,15/09/2021,South,Texas,Dallas,Women's Apparel,55.0,875,481.25,240.625,50.0,Outlet
Sports Direct,1197831,16/09/2021,South,Texas,Dallas,Men's Street Footwear,45.0,825,371.25,148.5,40.0,Outlet
Sports Direct,1197831,17/09/2021,South,Texas,Dallas,Men's Athletic Footwear,50.0,825,412.5,165.0,40.0,Outlet
Sports Direct,1197831,18/09/2021,South,Texas,Dallas,Women's Street Footwear,45.0,975,438.75,175.5,40.0,Outlet
Sports Direct,1197831,19/09/2021,South,Texas,Dallas,Women's Athletic Footwear,45.0,575,258.75,129.375,50.0,Outlet
Sports Direct,1197831,20/09/2021,South,Texas,Dallas,Men's Apparel,50.0,575,287.5,100.625,35.0,Outlet
Sports Direct,1197831,21/09/2021,South,Texas,Dallas,Women's Apparel,60.0,850,510.0,280.5,55.0,Outlet
Sports Direct,1197831,22/09/2021,South,Texas,Dallas,Men's Street Footwear,50.0,800,400.0,160.0,40.0,Outlet
Sports Direct,1197831,23/09/2021,South,Texas,Dallas,Men's Athletic Footwear,55.0,800,440.0,176.0,40.0,Outlet
Sports Direct,1197831,24/09/2021,South,Texas,Dallas,Women's Street Footwear,50.0,975,487.5,195.0,40.0,Outlet
Sports Direct,1197831,25/09/2021,South,Texas,Dallas,Women's Athletic Footwear,50.0,525,262.5,131.25,50.0,Outlet
Sports Direct,1197831,26/09/2021,South,Texas,Dallas,Men's Apparel,55.0,525,288.75,101.063,35.0,Outlet
Sports Direct,1197831,27/09/2021,South,Texas,Dallas,Women's Apparel,60.0,775,465.0,255.75,55.0,Outlet
Sports Direct,1197831,28/09/2021,South,Texas,Dallas,Men's Street Footwear,55.0,725,398.75,159.5,40.0,Outlet
Sports Direct,1197831,29/09/2021,South,Texas,Dallas,Men's Athletic Footwear,55.0,675,371.25,148.5,40.0,Outlet
Sports Direct,1197831,30/09/2021,South,Texas,Dallas,Women's Street Footwear,60.0,725,435.0,174.0,40.0,Outlet
Sports Direct,1197831,01/10/2021,South,Texas,Dallas,Women's Athletic Footwear,60.0,450,270.0,135.0,50.0,Outlet
